asset_id,path,sha256,vertices,faces,connected_components,watertight,euler_number,extent_x,extent_y,extent_z,min_x,min_y,min_z,max_x,max_y,max_z,surface_area,signed_volume
BL_AODAI_001,experiments/exp05_named_tool_aodai_assets/assets/BL_AODAI_001.glb,387c367678a6dfcc868c1b2931641fda5908318775356d04184ea0a1fa75300c,36784,72304,55,False,56,0.9778973758220673,3.0735198259353638,1.0440881252288818,-0.4853517413139343,-0.5735198259353638,-0.5348811745643616,0.49254563450813293,2.5,0.5092069506645203,11.10484804514326,0.11219172997728151
BL_AODAI_002,experiments/exp05_named_tool_aodai_assets/assets/BL_AODAI_002.glb,601220e3a04fbc0113d34516b82ba97227f00af2904954381260a15960b44b80,36784,72304,55,False,56,1.0034515261650085,3.0735198259353638,1.0442011952400208,-0.49815553426742554,-0.5735198259353638,-0.5349146127700806,0.505295991897583,2.5,0.5092865824699402,11.286047340991805,0.11300453826953956
BL_AODAI_003,experiments/exp05_named_tool_aodai_assets/assets/BL_AODAI_003.glb,d2e59a1b5c98e55ce4225afbd859e791a2d081beae6148a0a2404361fce774a6,36784,72304,55,False,56,1.1519001722335815,3.0735198259353638,1.1306251883506775,-0.572352409362793,-0.5735198259353638,-0.5566678643226624,0.5795477628707886,2.5,0.5739573240280151,11.896968252970455,0.11572753482292684
BL_AODAI_004,experiments/exp05_named_tool_aodai_assets/assets/BL_AODAI_004.glb,2cb6225c0f1c12abd76425ca083cdaaeb5ff4ac74909ea5f00f29413230da8f2,36784,72304,55,False,56,0.9603688418865204,3.0000999569892883,1.0456342697143555,-0.4828989505767822,-0.5000999569892883,-0.5352176427841187,0.47746989130973816,2.5,0.5104166269302368,10.366156556052289,0.09495537623014205
BL_AODAI_005,experiments/exp05_named_tool_aodai_assets/assets/BL_AODAI_005.glb,daad3bdb4ba79acfe85a4dafab7f8189a59e91d950896e1d18fb544c6747f0b5,36784,72304,55,False,56,0.9499954879283905,3.0735198259353638,1.0390987396240234,-0.4802011549472809,-0.5735198259353638,-0.5325767397880554,0.4697943329811096,2.5,0.506521999835968,10.493160195641266,0.10946085527378312
