asset_id,split,kind,severity,is_failure,cue_component,cue_silhouette,cue_topology,cue_material,cue_motif,cue_metadata,geometry_only,visual_only,metadata_only,equal_weight,single_threshold,criterion_max_diagnostic
ZG004,calibration,silhouette,0.3,1,0.0,0.24000000000000002,0.0,0.0,0.0,0.0,0.24000000000000002,0.24000000000000002,0.0,0.04,0.0,0.24000000000000002
ZG004,calibration,silhouette,0.5,1,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,0.3999999999999999,0.3999999999999999,0.0,0.06666666666666665,1.0,0.3999999999999999
ZG004,calibration,silhouette,0.75,1,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.09999999999999999,1.0,0.6
ZG004,calibration,topology,0.15,1,0.14291863969005597,0.0,0.16190507794844283,0.0,0.0,0.0,0.16190507794844283,0.0,0.0,0.0508039529397498,0.0,0.16190507794844283
ZG004,calibration,topology,0.3,1,0.3334050796383986,0.0,0.4379732452344015,0.0,0.0,0.0,0.4379732452344015,0.0,0.0,0.12856305414546668,1.0,0.4379732452344015
ZG004,calibration,topology,0.5,1,0.5,0.0,0.7493932905067808,0.0,0.0,0.0,0.7493932905067808,0.0,0.0,0.20823221508446346,1.0,0.7493932905067808
ZG004,calibration,topology,0.75,1,0.5,0.0,0.7493932905067808,0.0,0.0,0.0,0.7493932905067808,0.0,0.0,0.20823221508446346,1.0,0.7493932905067808
ZG004,calibration,material,0.15,1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.024999999999999998,0.0,0.15
ZG004,calibration,material,0.3,1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.049999999999999996,1.0,0.3
ZG004,calibration,material,0.5,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,1.0,0.5
ZG004,calibration,material,0.75,1,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.125,1.0,0.75
ZG004,calibration,motif,0.15,1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.024999999999999998,0.0,0.15
ZG004,calibration,motif,0.3,1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.049999999999999996,1.0,0.3
ZG004,calibration,motif,0.5,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.08333333333333333,1.0,0.5
ZG004,calibration,motif,0.75,1,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.125,1.0,0.75
ZG004,calibration,metadata,0.15,1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.024999999999999998,0.0,0.15
ZG004,calibration,metadata,0.3,1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.049999999999999996,1.0,0.3
ZG004,calibration,metadata,0.5,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.08333333333333333,1.0,0.5
ZG004,calibration,metadata,0.75,1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.125,1.0,0.75
ZG005,calibration,camera_view,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,background,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,lighting,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,compression,0.0,0,0.0,1.2611410788834397e-07,0.0,0.0,0.0,0.0,1.2611410788834397e-07,1.2611410788834397e-07,0.0,2.101901798139066e-08,0.0,1.2611410788834397e-07
ZG005,calibration,camera_view,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,background,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,lighting,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,compression,0.2,0,0.0,1.2611410788834397e-07,0.0,0.0,0.0,0.0,1.2611410788834397e-07,1.2611410788834397e-07,0.0,2.101901798139066e-08,0.0,1.2611410788834397e-07
ZG005,calibration,camera_view,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,background,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,lighting,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,compression,0.4,0,0.0,2.665490910839419e-06,0.0,0.0,0.0,0.0,2.665490910839419e-06,2.665490910839419e-06,0.0,4.4424848513990314e-07,0.0,2.665490910839419e-06
ZG005,calibration,camera_view,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,background,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,lighting,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,compression,0.6,0,0.0,2.665490910839419e-06,0.0,0.0,0.0,0.0,2.665490910839419e-06,2.665490910839419e-06,0.0,4.4424848513990314e-07,0.0,2.665490910839419e-06
ZG005,calibration,camera_view,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,background,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,lighting,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,compression,0.8,0,0.0,2.867018778753912e-05,0.0,0.0,0.0,0.0,2.867018778753912e-05,2.867018778753912e-05,0.0,4.7783646312565205e-06,0.0,2.867018778753912e-05
ZG005,calibration,camera_view,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,background,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,lighting,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG005,calibration,compression,1.0,0,0.0,2.867018778753912e-05,0.0,0.0,0.0,0.0,2.867018778753912e-05,2.867018778753912e-05,0.0,4.7783646312565205e-06,0.0,2.867018778753912e-05
ZG005,calibration,component,0.15,1,0.09589603283173735,0.0,0.18724958647592027,0.0,0.0,0.0,0.18724958647592027,0.0,0.0,0.04719093655127627,0.0,0.18724958647592027
ZG005,calibration,component,0.3,1,0.18372093023255814,0.0,0.36126733131902256,0.0,0.0,0.0,0.36126733131902256,0.0,0.0,0.09083137692526344,1.0,0.36126733131902256
ZG005,calibration,component,0.5,1,0.29192886456908346,0.0,0.578302789421958,0.0,0.0,0.0,0.578302789421958,0.0,0.0,0.14503860899850693,1.0,0.578302789421958
ZG005,calibration,component,0.75,1,0.4283173734610123,0.0,0.8514047433116234,0.0,0.0,0.0,0.8514047433116234,0.0,0.0,0.21328701946210593,1.0,0.8514047433116234
ZG005,calibration,silhouette,0.15,1,0.0,0.11999999999999998,0.0,0.0,0.0,0.0,0.11999999999999998,0.11999999999999998,0.0,0.019999999999999997,0.0,0.11999999999999998
ZG005,calibration,silhouette,0.3,1,0.0,0.2399999999999998,0.0,0.0,0.0,0.0,0.2399999999999998,0.2399999999999998,0.0,0.039999999999999966,0.0,0.2399999999999998
ZG005,calibration,silhouette,0.5,1,0.0,0.39999999999999974,0.0,0.0,0.0,0.0,0.39999999999999974,0.39999999999999974,0.0,0.06666666666666662,1.0,0.39999999999999974
ZG005,calibration,silhouette,0.75,1,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.09999999999999999,1.0,0.6
ZG005,calibration,topology,0.15,1,0.1429548563611491,0.0,0.1634166037581613,0.0,0.0,0.0,0.1634166037581613,0.0,0.0,0.05106191001988506,0.0,0.1634166037581613
ZG005,calibration,topology,0.3,1,0.33337893296853627,0.0,0.4382227537018997,0.0,0.0,0.0,0.4382227537018997,0.0,0.0,0.12860028111173935,1.0,0.4382227537018997
ZG005,calibration,topology,0.5,1,0.5,0.0,0.7583069262109552,0.0,0.0,0.0,0.7583069262109552,0.0,0.0,0.2097178210351592,1.0,0.7583069262109552
ZG005,calibration,topology,0.75,1,0.5,0.0,0.7583069262109552,0.0,0.0,0.0,0.7583069262109552,0.0,0.0,0.2097178210351592,1.0,0.7583069262109552
ZG005,calibration,material,0.15,1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.024999999999999998,0.0,0.15
ZG005,calibration,material,0.3,1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.049999999999999996,1.0,0.3
ZG005,calibration,material,0.5,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,1.0,0.5
ZG005,calibration,material,0.75,1,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.125,1.0,0.75
ZG005,calibration,motif,0.15,1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.024999999999999998,0.0,0.15
ZG005,calibration,motif,0.3,1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.049999999999999996,1.0,0.3
ZG005,calibration,motif,0.5,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.08333333333333333,1.0,0.5
ZG005,calibration,motif,0.75,1,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.125,1.0,0.75
ZG005,calibration,metadata,0.15,1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.024999999999999998,0.0,0.15
ZG005,calibration,metadata,0.3,1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.049999999999999996,1.0,0.3
ZG005,calibration,metadata,0.5,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.08333333333333333,1.0,0.5
ZG005,calibration,metadata,0.75,1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.125,1.0,0.75
ZG006,calibration,camera_view,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,background,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,lighting,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,compression,0.0,0,0.0,1.5808368022150058e-07,0.0,0.0,0.0,0.0,1.5808368022150058e-07,1.5808368022150058e-07,0.0,2.6347280036916764e-08,0.0,1.5808368022150058e-07
ZG006,calibration,camera_view,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,background,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,lighting,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,compression,0.2,0,0.0,1.5808368022150058e-07,0.0,0.0,0.0,0.0,1.5808368022150058e-07,1.5808368022150058e-07,0.0,2.6347280036916764e-08,0.0,1.5808368022150058e-07
ZG006,calibration,camera_view,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,background,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,lighting,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,compression,0.4,0,0.0,1.995375554805092e-06,0.0,0.0,0.0,0.0,1.995375554805092e-06,1.995375554805092e-06,0.0,3.325625924675154e-07,0.0,1.995375554805092e-06
ZG006,calibration,camera_view,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,background,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,lighting,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,compression,0.6,0,0.0,1.995375554805092e-06,0.0,0.0,0.0,0.0,1.995375554805092e-06,1.995375554805092e-06,0.0,3.325625924675154e-07,0.0,1.995375554805092e-06
ZG006,calibration,camera_view,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,background,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,lighting,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,compression,0.8,0,0.0,1.9852032639840774e-05,0.0,0.0,0.0,0.0,1.9852032639840774e-05,1.9852032639840774e-05,0.0,3.308672106640129e-06,0.0,1.9852032639840774e-05
ZG006,calibration,camera_view,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,background,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,lighting,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG006,calibration,compression,1.0,0,0.0,1.9852032639840774e-05,0.0,0.0,0.0,0.0,1.9852032639840774e-05,1.9852032639840774e-05,0.0,3.308672106640129e-06,0.0,1.9852032639840774e-05
ZG006,calibration,component,0.15,1,0.08949416342412451,0.0,0.1766643651830485,0.0,0.0,0.0,0.1766643651830485,0.0,0.0,0.04435975476786217,0.0,0.1766643651830485
ZG006,calibration,component,0.3,1,0.17626459143968873,0.0,0.3487620047868175,0.0,0.0,0.0,0.3487620047868175,0.0,0.0,0.08750443270441771,1.0,0.3487620047868175
ZG006,calibration,component,0.5,1,0.2908560311284047,0.0,0.5763901749463043,0.0,0.0,0.0,0.5763901749463043,0.0,0.0,0.14454103434578483,1.0,0.5763901749463043
ZG006,calibration,component,0.75,1,0.42859922178988324,0.0,0.8518402978374777,0.0,0.0,0.0,0.8518402978374777,0.0,0.0,0.21340658660456016,1.0,0.8518402978374777
ZG006,calibration,silhouette,0.15,1,0.0,0.11999999999999993,0.0,0.0,0.0,0.0,0.11999999999999993,0.11999999999999993,0.0,0.019999999999999987,0.0,0.11999999999999993
ZG006,calibration,silhouette,0.3,1,0.0,0.23999999999999985,0.0,0.0,0.0,0.0,0.23999999999999985,0.23999999999999985,0.0,0.03999999999999997,0.0,0.23999999999999985
ZG006,calibration,silhouette,0.5,1,0.0,0.3999999999999997,0.0,0.0,0.0,0.0,0.3999999999999997,0.3999999999999997,0.0,0.06666666666666661,1.0,0.3999999999999997
ZG006,calibration,silhouette,0.75,1,0.0,0.5999999999999998,0.0,0.0,0.0,0.0,0.5999999999999998,0.5999999999999998,0.0,0.09999999999999996,1.0,0.5999999999999998
ZG006,calibration,topology,0.15,1,0.1428988326848249,0.0,0.16220172973604063,0.0,0.0,0.0,0.16220172973604063,0.0,0.0,0.050850093736810924,0.0,0.16220172973604063
ZG006,calibration,topology,0.3,1,0.3333657587548638,0.0,0.43812520003784367,0.0,0.0,0.0,0.43812520003784367,0.0,0.0,0.12858182646545124,1.0,0.43812520003784367
ZG006,calibration,topology,0.5,1,0.5,0.0,0.7540093119503363,0.0,0.0,0.0,0.7540093119503363,0.0,0.0,0.20900155199172268,1.0,0.7540093119503363
ZG006,calibration,topology,0.75,1,0.5,0.0,0.7540093119503363,0.0,0.0,0.0,0.7540093119503363,0.0,0.0,0.20900155199172268,1.0,0.7540093119503363
ZG006,calibration,material,0.15,1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.024999999999999998,0.0,0.15
ZG006,calibration,material,0.3,1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.049999999999999996,1.0,0.3
ZG006,calibration,material,0.5,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,1.0,0.5
ZG006,calibration,material,0.75,1,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.125,1.0,0.75
ZG006,calibration,motif,0.15,1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.024999999999999998,0.0,0.15
ZG006,calibration,motif,0.3,1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.049999999999999996,1.0,0.3
ZG006,calibration,motif,0.5,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.08333333333333333,1.0,0.5
ZG006,calibration,motif,0.75,1,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.125,1.0,0.75
ZG006,calibration,metadata,0.15,1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.024999999999999998,0.0,0.15
ZG006,calibration,metadata,0.3,1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.049999999999999996,1.0,0.3
ZG006,calibration,metadata,0.5,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.08333333333333333,1.0,0.5
ZG006,calibration,metadata,0.75,1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.125,1.0,0.75
ZG007,test,camera_view,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,background,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,lighting,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,compression,0.0,0,0.0,6.090678445412445e-08,0.0,0.0,0.0,0.0,6.090678445412445e-08,6.090678445412445e-08,0.0,1.0151130742354074e-08,0.0,6.090678445412445e-08
ZG007,test,camera_view,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,background,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,lighting,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,compression,0.2,0,0.0,6.090678445412445e-08,0.0,0.0,0.0,0.0,6.090678445412445e-08,6.090678445412445e-08,0.0,1.0151130742354074e-08,0.0,6.090678445412445e-08
ZG007,test,camera_view,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,background,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,lighting,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,compression,0.4,0,0.0,2.652063243456578e-07,0.0,0.0,0.0,0.0,2.652063243456578e-07,2.652063243456578e-07,0.0,4.420105405760964e-08,0.0,2.652063243456578e-07
ZG007,test,camera_view,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,background,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,lighting,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,compression,0.6,0,0.0,2.652063243456578e-07,0.0,0.0,0.0,0.0,2.652063243456578e-07,2.652063243456578e-07,0.0,4.420105405760964e-08,0.0,2.652063243456578e-07
ZG007,test,camera_view,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,background,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,lighting,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,compression,0.8,0,0.0,1.3653547656847224e-06,0.0,0.0,0.0,0.0,1.3653547656847224e-06,1.3653547656847224e-06,0.0,2.275591276141204e-07,0.0,1.3653547656847224e-06
ZG007,test,camera_view,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,background,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,lighting,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG007,test,compression,1.0,0,0.0,1.3653547656847224e-06,0.0,0.0,0.0,0.0,1.3653547656847224e-06,1.3653547656847224e-06,0.0,2.275591276141204e-07,0.0,1.3653547656847224e-06
ZG007,test,component,0.15,1,0.09057519057519058,0.0,0.17845690951950455,0.0,0.0,0.0,0.17845690951950455,0.0,0.0,0.04483868334911586,0.0,0.17845690951950455
ZG007,test,component,0.3,1,0.17685377685377685,0.0,0.3497615194727258,0.0,0.0,0.0,0.3497615194727258,0.0,0.0,0.08776921605441712,1.0,0.3497615194727258
ZG007,test,component,0.5,1,0.2902979902979903,0.0,0.575452980855772,0.0,0.0,0.0,0.575452980855772,0.0,0.0,0.14429182852562705,1.0,0.575452980855772
ZG007,test,component,0.75,1,0.434026334026334,0.0,0.8608145980399677,0.0,0.0,0.0,0.8608145980399677,0.0,0.0,0.21580682201105028,1.0,0.8608145980399677
ZG007,test,silhouette,0.15,1,0.0,0.11999999999999991,0.0,0.0,0.0,0.0,0.11999999999999991,0.11999999999999991,0.0,0.019999999999999987,0.0,0.11999999999999991
ZG007,test,silhouette,0.3,1,0.0,0.23999999999999982,0.0,0.0,0.0,0.0,0.23999999999999982,0.23999999999999982,0.0,0.03999999999999997,0.0,0.23999999999999982
ZG007,test,silhouette,0.5,1,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.39999999999999997,0.39999999999999997,0.0,0.06666666666666667,1.0,0.39999999999999997
ZG007,test,silhouette,0.75,1,0.0,0.6000000000000002,0.0,0.0,0.0,0.0,0.6000000000000002,0.6000000000000002,0.0,0.10000000000000003,1.0,0.6000000000000002
ZG007,test,topology,0.15,1,0.1428967428967429,0.0,0.16325508659348653,0.0,0.0,0.0,0.16325508659348653,0.0,0.0,0.05102530491503824,0.0,0.16325508659348653
ZG007,test,topology,0.3,1,0.3333333333333333,0.0,0.4383492238957211,0.0,0.0,0.0,0.4383492238957211,0.0,0.0,0.12861375953817575,1.0,0.4383492238957211
ZG007,test,topology,0.5,1,0.5,0.0,0.7516236009396159,0.0,0.0,0.0,0.7516236009396159,0.0,0.0,0.20860393348993597,1.0,0.7516236009396159
ZG007,test,topology,0.75,1,0.5,0.0,0.7516236009396159,0.0,0.0,0.0,0.7516236009396159,0.0,0.0,0.20860393348993597,1.0,0.7516236009396159
ZG007,test,material,0.15,1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.024999999999999998,0.0,0.15
ZG007,test,material,0.3,1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.049999999999999996,1.0,0.3
ZG007,test,material,0.5,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,1.0,0.5
ZG007,test,material,0.75,1,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.125,1.0,0.75
ZG007,test,motif,0.15,1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.024999999999999998,0.0,0.15
ZG007,test,motif,0.3,1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.049999999999999996,1.0,0.3
ZG007,test,motif,0.5,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.08333333333333333,1.0,0.5
ZG007,test,motif,0.75,1,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.125,1.0,0.75
ZG007,test,metadata,0.15,1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.024999999999999998,0.0,0.15
ZG007,test,metadata,0.3,1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.049999999999999996,1.0,0.3
ZG007,test,metadata,0.5,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.08333333333333333,1.0,0.5
ZG007,test,metadata,0.75,1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.125,1.0,0.75
ZG008,test,camera_view,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,background,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,lighting,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,compression,0.0,0,0.0,4.3125220485937145e-08,0.0,0.0,0.0,0.0,4.3125220485937145e-08,4.3125220485937145e-08,0.0,7.187536747656191e-09,0.0,4.3125220485937145e-08
ZG008,test,camera_view,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,background,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,lighting,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,compression,0.2,0,0.0,4.3125220485937145e-08,0.0,0.0,0.0,0.0,4.3125220485937145e-08,4.3125220485937145e-08,0.0,7.187536747656191e-09,0.0,4.3125220485937145e-08
ZG008,test,camera_view,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,background,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,lighting,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,compression,0.4,0,0.0,7.299434514245015e-07,0.0,0.0,0.0,0.0,7.299434514245015e-07,7.299434514245015e-07,0.0,1.216572419040836e-07,0.0,7.299434514245015e-07
ZG008,test,camera_view,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,background,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,lighting,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,compression,0.6,0,0.0,7.299434514245015e-07,0.0,0.0,0.0,0.0,7.299434514245015e-07,7.299434514245015e-07,0.0,1.216572419040836e-07,0.0,7.299434514245015e-07
ZG008,test,camera_view,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG008,test,background,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
